Date,Open,High,Low,Close,Shares Traded,Tur11er (Rs. Cr)
2016-03-02,2859.55,2926.25,2857.7,2905.9,282958682,2744.36
2016-03-03,2929.4,2949.75,2900.7,2945.95,220642754,2769.36
2016-03-04,2963.8,2995.65,2933.05,2985.15,251387533,3108.3
2016-03-08,2992.4,3019.95,2968.7,2992.6,346535797,3010.98
2016-03-09,2970.4,3028,2954.9,3025.35,275329284,3154.27
2016-03-10,3038.7,3046.9,2996.5,3005.2,213996628,2465.43
2016-03-11,3000.8,3029.3,2982.6,3009.45,216943929,2151.83
2016-03-14,3029.65,3041.15,3003.25,3015.9,191807419,1772.9
2016-03-15,3014.85,3026.2,2998.3,3008.25,162247929,1552.97
2016-03-16,3012.6,3020.8,2956.3,2997.15,178622671,1747.61
2016-03-17,3030.2,3037.05,2994.25,3003.1,174017367,1838.78
2016-03-18,3013.75,3049.65,2995,3044.25,200378239,1812.72
2016-03-21,3053.8,3103.1,3052.7,3100.25,175142877,1927.04
2016-03-22,3107.75,3139.1,3095.8,3125.7,182074368,2640.17
2016-03-23,3126.2,3143.05,3121.35,3134.65,162605619,2182.18
2016-03-28,3141.95,3146.9,3072.55,3086.65,175396747,1824.17
2016-03-29,3090,3103.15,3063.75,3082.55,177882063,1960.7
2016-03-30,3107.5,3159.1,3106.7,3154.1,206011259,1950.03
2016-03-31,3169.55,3209.1,3152.55,3200.6,385029925,3346.58
2016-04-01,3198.8,3229.5,3188.85,3224.8,133862925,1938.04
2016-04-04,3240,3245.85,3201.2,3217.5,112561582,1719.43
2016-04-05,3215.1,3216.25,3137.9,3144.45,148914699,2114.81
2016-04-06,3151.5,3174.5,3137.6,3169.3,111347992,1778.63
2016-04-07,3178.7,3185.55,3133.85,3140.25,151629003,1927.16
2016-04-08,3137.45,3172.95,3131.2,3169.75,124118879,1797.08
2016-04-11,3176.55,3223.2,3176.4,3221.1,121969169,2380.9
2016-04-12,3227.35,3265.2,3226.5,3256.7,111485589,2524.16
2016-04-13,3287.1,3321.8,3287.1,3303.5,120474097,2101.94
2016-04-18,3300.9,3340.1,3276.85,3336.95,111367996,1946.82
2016-04-20,3353.15,3370.15,3326.75,3356.8,164016392,2567.31
2016-04-21,3375.35,3387.3,3323.55,3333.35,136349152,2218.09
2016-04-22,3326.45,3360.75,3319.35,3348.1,114361089,2010.2
2016-04-25,3360.5,3365.8,3330.65,3346.25,115360193,2071.14
2016-04-26,3340.25,3390.6,3336.7,3386.45,137930757,2079.47
2016-04-27,3390.6,3410.55,3383.45,3387,121359379,1944.29
2016-04-28,3390.05,3396.95,3315.1,3319.7,185174607,2906.17
2016-04-29,3323.45,3341.9,3267.7,3318.1,148231981,2200.61
2016-05-02,3300.3,3347.85,3291.5,3341.1,138569595,1931.63
2016-05-03,3353.2,3377.95,3294.2,3302.55,142756754,2577.93
2016-05-04,3298.7,3314.85,3253.2,3259.85,171116697,2674.17
2016-05-05,3265.3,3278.5,3238.55,3259.95,126174921,2079.13
2016-05-06,3254.2,3292.65,3240.5,3288.7,137444679,1922.62
2016-05-09,3305.8,3339.25,3303.9,3333.55,120834757,1983.41
2016-05-10,3338.7,3342.2,3316.3,3322.5,121889105,1943.51
2016-05-11,3278.15,3340.25,3270.8,3314.45,124894465,2163.57
2016-05-12,3325.35,3340.7,3309.3,3336.95,100420715,1812.68
2016-05-13,3329.85,3351,3317.9,3324.55,145099324,2137.84
2016-05-16,3327.55,3335.5,3300,3330.1,109083146,1784.96
2016-05-17,3347.05,3355.6,3330.15,3339.5,115179520,2129.2
2016-05-18,3330.45,3347.85,3324.25,3345,107835204,1915.33
2016-05-19,3345.55,3354.45,3276.85,3283.15,106899658,2048.21
2016-05-20,3290.25,3300,3270.3,3278.65,101891135,1804.16
2016-05-23,3294.8,3300.55,3247.25,3250.35,120164090,2128.3
2016-05-24,3251.3,3251.3,3203.3,3229.9,118279482,2807.29
2016-05-25,3250.55,3284.85,3245.55,3282.55,108518740,1971.1
2016-05-26,3293.25,3337.5,3284.95,3332.75,183216749,2601.78
2016-05-27,3344.55,3388.2,3341.4,3370.9,138099991,2366.24
2016-05-30,3388.2,3396.2,3360,3387.8,90301886,1696.91
2016-05-31,3391.7,3393.7,3350.85,3376.3,162618093,2992.03
2016-06-01,3384.45,3395.15,3342.15,3349.15,102942482,1846.76
2016-06-02,3346.8,3372.95,3325.85,3369.55,82442452,1571.64
2016-06-03,3383,3389.8,3327.35,3334.15,84542197,1587.87
2016-06-06,3342.7,3362.75,3327.75,3350.85,76017592,1346.92
2016-06-07,3363.15,3390.1,3350.65,3381.75,109379523,1704.51
2016-06-08,3389.7,3418.6,3385.05,3414,148456099,2040.4
2016-06-09,3421.55,3427.65,3383.25,3397.75,119820430,1705.88
2016-06-10,3394.2,3427.45,3378.2,3384.6,119075331,1802.53
2016-06-13,3360.15,3366,3330.15,3361.45,89228279,1351.19
2016-06-14,3374.95,3396.75,3371.05,3393.8,122405890,1700.01
2016-06-15,3412.1,3422.75,3406.1,3416.8,116006103,1610.39
2016-06-16,3411.7,3419.65,3367.85,3395.1,144457276,1920.6
2016-06-17,3417,3424.8,3376.2,3398.05,120368822,1673.36
2016-06-20,3372.45,3424.9,3366.5,3420.9,103162536,1673.92
2016-06-21,3430.6,3438.55,3414.45,3423.35,95541767,1718.04
2016-06-22,3431.7,3440.9,3393.3,3400.25,105085971,1865.53
2016-06-23,3401.8,3408.25,3375.9,3403.45,97472098,1460.78
2016-06-24,3314.55,3351.7,3236.4,3348.1,155127638,2265.88
2016-06-27,3339.85,3396.55,3337.3,3382.8,105614239,1650.9
2016-06-28,3394.3,3420.4,3394.3,3413.6,111065601,1886.14
2016-06-29,3430.7,3459.65,3428.1,3452.7,105416260,1898.47
2016-06-30,3474.55,3499.4,3471.95,3492.9,244485435,3348.84
2016-07-01,3513.8,3549.95,3513.1,3538.35,160345896,2189.59
2016-07-04,3556.7,3587.25,3556.7,3580.65,141438974,2191.71
2016-07-05,3578.75,3600.55,3565.35,3579.1,174934081,2254.39
2016-07-07,3589.65,3597.5,3550,3553.6,120054067,1959.91
2016-07-08,3560,3564.25,3514.4,3533.95,98258723,1539.8
2016-07-11,3567.3,3582.1,3567.3,3576.45,108178688,1728.22
2016-07-12,3593.25,3599.05,3571.75,3596.15,149664375,2007.86
2016-07-13,3608,3610.95,3552.15,3559.3,156661146,2048.42
2016-07-14,3559.5,3588.45,3553.8,3581.9,141824524,2215.42
2016-07-15,3599.05,3606.15,3543.1,3547.65,120883103,1859.28
2016-07-18,3558.3,3575.8,3509.5,3514.35,113312952,1864.04
2016-07-19,3517.1,3525.45,3487.25,3509.4,127526541,2201
2016-07-20,3513.35,3567.5,3513.35,3561.55,104375877,2291.44
2016-07-21,3574.15,3582.8,3521,3525.25,127456784,3076.87
2016-07-22,3532.5,3580.55,3520.35,3573.5,163692515,3835.09
2016-07-25,3581.65,3624.5,3570.65,3621.2,163246884,3010.05
2016-07-26,3630.4,3655.65,3583.8,3594.4,250454935,3970.75
2016-07-27,3604.95,3633.05,3574.2,3615.05,208596098,3063.76
2016-07-28,3624.2,3654.35,3624.2,3639.85,248332591,3896.68
2016-07-29,3646.2,3697.05,3644.6,3683.25,161386026,3073.13
2016-08-01,3703.2,3732.2,3654.9,3705.95,186156642,3359.21
2016-08-02,3715.3,3734.35,3675.6,3685.85,175397387,2972.56
2016-08-03,3685.65,3685.65,3602.2,3612.25,147295072,2576.69
2016-08-04,3643.8,3649.1,3599.25,3635.45,142494624,2648.84
2016-08-05,3657.25,3701.4,3657.25,3698.85,134296814,2358.02
2016-08-08,3713,3732.2,3695.35,3723.7,138750034,3084.59
2016-08-09,3731.25,3733.85,3682.7,3707.5,222698621,4083.58
2016-08-10,3717.65,3720.3,3634.05,3654.35,155571900,3000.85
2016-08-11,3654,3682.4,3618.3,3661.6,137637170,2812.91
2016-08-12,3667.35,3692.25,3657.85,3667.2,146661509,2565.72
2016-08-16,3668.45,3693.85,3647.95,3690.65,123673211,2613.71
2016-08-17,3693.6,3731.05,3687,3716.45,124116095,2781.7
2016-08-18,3729.45,3748.55,3727.05,3739.75,120661373,2534.83
2016-08-19,3749.1,3789.8,3749.05,3784,141497511,2813.25
2016-08-22,3789.45,3795.65,3738.2,3748.85,111668615,2560.76
2016-08-23,3752.8,3780.65,3744.4,3770.15,127531869,2850.83
2016-08-24,3779.55,3801.85,3774,3797.95,113828138,2576.7
2016-08-25,3810.8,3816.3,3773.7,3782.4,262845447,4200.36
2016-08-26,3790.8,3813.5,3770.45,3795.25,136013486,3061.82
2016-08-29,3800.1,3825.45,3769.35,3820.45,117036815,2398.25
2016-08-30,3837.9,3872.2,3837.9,3869.35,131073569,2767.32
2016-08-31,3879.75,3914.2,3876.4,3889.35,190885587,3077.64
2016-09-01,3896.65,3911.1,3849.05,3866.1,134833412,2570.1
2016-09-02,3878.5,3916.35,3877.55,3913.95,99729660,2318.65
2016-09-06,3924,3956.8,3924,3953.6,118769217,2846.08
2016-09-07,3964.65,3993.9,3939.1,3974.35,179556552,3561.85
2016-09-08,3978.8,4006.9,3973.9,4003.6,167225904,2951.74
2016-09-09,4005.6,4018.75,3966.85,3975.85,185879243,3325.79
2016-09-12,3896.6,3901.4,3821.55,3829.85,137088144,2623.51
2016-09-14,3838.35,3929.1,3837.75,3925.35,149929069,3502.74
2016-09-15,3932.45,3946.55,3901.8,3925.45,129163385,2865.21
2016-09-16,3954.4,3991.55,3900.7,3921.4,194925854,4898.28
2016-09-19,3936.75,3966.95,3929.05,3962.55,104975365,2856.57
2016-09-20,3970.35,3970.85,3927.05,3933.7,108795082,3199.55
2016-09-21,3945.25,3959.4,3911.4,3918.35,102143073,2819.78
2016-09-22,3970.45,3995.25,3952.85,3991.4,141985830,3195.38
2016-09-23,4004.3,4031,3984.1,4000.5,127260416,3534.06
2016-09-26,3993.25,4013.7,3969.2,3974.7,101192408,2952.8
2016-09-27,3990.25,4005.9,3957.7,3967.3,114037392,2890.63
2016-09-28,3977.9,4049.15,3970.6,4041.85,171357783,3466.36
2016-09-29,4070,4085.6,3836.9,3858,309736888,5962
2016-09-30,3853.15,3965.25,3851.5,3959.65,207642136,3522.66
2016-10-03,3994.45,4080.4,3991.9,4075.45,127414855,3187.97
2016-10-04,4097.95,4121.45,4072.1,4111.1,162290220,3793.65
2016-10-05,4131.8,4159.7,4108.5,4151.5,163067379,3874.99
2016-10-06,4165,4183.4,4094,4121.75,144157277,3229.03
2016-10-07,4134.3,4152.2,4104.1,4132.2,134941900,2762.11
2016-10-10,4148.65,4170.85,4128.45,4135.45,99596734,2336.59
2016-10-13,4122.1,4122.15,4010.3,4054.65,157497882,3346.13
2016-10-14,4070.6,4100.2,4051.1,4096.25,145155388,2929.28
2016-10-17,4107.75,4108.6,4014.3,4026.15,146169766,2714.12
2016-10-18,4045.25,4107.75,4045,4104.4,121005074,2836.55
2016-10-19,4118.3,4119.55,4081.65,4101.3,155746155,3390.76
2016-10-20,4126.4,4143.3,4112.05,4122.45,123653215,2711.26
2016-10-21,4131.75,4151.5,4109.35,4147.1,109407759,2640.1
2016-10-24,4160.7,4166.85,4134.95,4144.35,121475055,2410.94
2016-10-25,4139.55,4153.35,4107.05,4150.35,188125833,3753.47
2016-10-26,4140.6,4180.6,4087.65,4105.85,205938007,3864.83
2016-10-27,4087.6,4093.75,4030.05,4054.8,334758686,4387.83
2016-10-28,4068.1,4109.2,4064.6,4099.5,177439351,2791.55
2016-10-30,4126.8,4127.5,4103,4110.15,22892707,414.36
2016-11-01,4122.95,4145.7,4103.1,4113.3,125154155,2756
2016-11-02,4068.3,4068.3,4006.1,4013.95,124543947,2277.9
2016-11-03,4006.05,4049.75,3950.35,3955.6,132438407,2838.41
2016-11-04,3963,3970.1,3853,3889.6,167672055,3004.06
2016-11-07,3935.2,3961.9,3923.95,3931.75,95300220,1903.12
2016-11-08,3954.5,3958.6,3915.05,3946.85,106596077,2027.28
2016-11-09,3661,3874.45,3579.7,3855.3,270150519,4380.38
2016-11-10,3922.95,4001.7,3921.35,3960.25,186390058,3167.89
2016-11-11,3916.15,3939.6,3777.9,3790.55,178082281,3370.71
2016-11-15,3796.2,3796.2,3610.1,3643.4,203543683,3472.52
2016-11-16,3697.3,3718.8,3607.5,3647.75,155573519,2765.52
2016-11-17,3653.4,3684.65,3622.65,3641.4,128661808,2512.41
2016-11-18,3663.65,3670.6,3623.85,3650.25,139872011,2729.46
2016-11-21,3669.95,3670.7,3513.4,3522.25,159096520,2893.83
2016-11-22,3554.7,3584.2,3517.9,3571.25,135400566,2296.59
2016-11-23,3600.85,3611,3560.4,3604.6,131267931,2548.93
2016-11-24,3584.7,3590.3,3548.3,3565.6,174509610,2957.07
2016-11-25,3587.75,3643.65,3572.6,3639.05,131039881,2185.42
2016-11-28,3630.85,3684.95,3621.8,3660.85,140422391,2023.45
2016-11-29,3675.1,3707.7,3671.6,3689.45,127860476,2053.95
2016-11-30,3708.8,3753.55,3704.1,3750.1,371331382,4076.51
2016-12-01,3767.05,3770.85,3694.7,3699.45,131529639,2311.14
2016-12-02,3674.1,3682.85,3624.4,3634.5,131016654,2162.93
2016-12-05,3636.35,3674.45,3624.7,3666.35,116913874,2236.41
2016-12-06,3689.85,3711.7,3682.6,3691.5,113262268,2065.3
2016-12-07,3710.45,3716,3644.95,3675,148021868,1921.86
2016-12-08,3706.8,3746.8,3704.75,3743.1,100912282,1868.9
2016-12-09,3766,3789.05,3747.2,3784.45,118018393,2333.43
2016-12-12,3780.7,3782.7,3707.45,3723,85006535,1667.77
2016-12-13,3730.35,3735.85,3700.4,3726.25,85424686,1724.59
2016-12-14,3731.9,3739.9,3698.4,3703.5,86376323,1898.78
2016-12-15,3670.6,3744.9,3666.35,3724.6,115579711,2098.1
2016-12-16,3735.3,3738.9,3700.55,3708.55,85185015,2034.11
2016-12-19,3712.85,3724.35,3697.05,3706.95,84709666,1720.85
2016-12-20,3712.25,3717.05,3634.65,3644.8,98540086,1891.43
2016-12-21,3661,3669.35,3634.8,3649.2,127667818,1779.13
2016-12-22,3636.9,3640.3,3588.45,3600.55,109121346,1794.44
2016-12-23,3600.5,3624.15,3561.65,3599.4,111432332,1843.84
2016-12-26,3590.45,3590.5,3492.75,3496.6,100622536,1742.25
2016-12-27,3498.6,3568.65,3471.25,3564.45,111859913,1953.81
2016-12-28,3574.2,3615.95,3566.05,3576.3,111768007,2037.13
2016-12-29,3582.25,3648.05,3572.9,3642.1,242590561,3317.95
2016-12-30,3646.45,3681.95,3642.7,3662.3,128645676,2106.91
2017-01-02,3678.35,3704.25,3652.2,3696.4,103251109,1574.2
2017-01-03,3704.35,3723.15,3691.45,3719,95201640,1840.32
2017-01-04,3730.4,3748.75,3712.6,3720.75,104409033,1931.03
2017-01-05,3742.05,3781.5,3741.15,3779.1,125028147,2089.64
2017-01-06,3792.7,3809.55,3760.9,3766.7,132413899,2520.83
2017-01-09,3775.3,3782.4,3754.5,3780.05,93015955,1731.49
2017-01-10,3796.1,3800.9,3773.75,3793.9,118396210,2175.23
2017-01-11,3811.6,3863.15,3810.55,3855.7,162310770,2599.44
2017-01-12,3866.7,3878.35,3832.9,3852.15,134193572,2438.75
2017-01-13,3866,3872.3,3823.75,3837.7,127728241,2093.03
2017-01-16,3831.1,3856.4,3814.1,3853.1,102584713,1674.07
2017-01-17,3860.55,3886,3850.7,3862.95,107965913,1885.81
2017-01-18,3869.5,3899.4,3863.65,3881.7,137491225,2200.97
2017-01-19,3888.4,3898.9,3875.8,3891.8,139605841,2171.93
2017-01-20,3886.05,3896.85,3808.45,3814.05,187572169,2444.15
2017-01-23,3812.4,3842.05,3803.85,3829.35,127986423,1808.27
2017-01-24,3841.6,3879.15,3830.2,3872.4,149198869,3349.59
2017-01-25,3896.5,3920.4,3865.3,3916.3,208664819,3566.44
2017-01-27,3921.8,3962.3,3915.55,3946.2,205903735,2945.72
2017-01-30,3941.7,3961.1,3920.25,3940.75,198679555,2562.29
2017-01-31,3938.1,3938.4,3860.6,3866.5,195168715,2681.6
2017-02-01,3873.3,3958.1,3853.35,3954.1,203620789,3011.54
2017-02-02,3958.25,4003.4,3950.5,3994.05,202841773,3511.2
2017-02-03,4011.65,4067.1,4011.6,4061.65,340926194,5920.13
2017-02-06,4087.95,4102.1,4065.35,4086.95,214899968,3996.64
2017-02-07,4094.5,4101.2,4035.95,4063.2,212592203,3562.96
2017-02-08,4076.7,4108,4048.55,4101.2,155928165,2999.88
2017-02-09,4116.15,4143.2,4078.6,4119.4,228286559,4277.67
2017-02-10,4139.15,4143.5,4102.3,4119.7,160227017,2713.59
2017-02-13,4127.95,4134.85,4040.6,4081.2,155216072,2747.63
2017-02-14,4090.25,4090.35,4059.2,4079.45,148537684,2861.96
2017-02-15,4083.1,4088.35,4000.3,4007.1,181505504,2993.11
2017-02-16,4012.85,4073.4,3989.5,4069.45,134227891,2620.26
2017-02-17,4089.9,4100.55,4062.8,4094.3,155373938,3004.4
2017-02-20,4100.85,4151.1,4092,4145.7,255803708,3422.3
2017-02-21,4155.8,4182.75,4150.9,4176.45,232597739,3187.62
2017-02-22,4188,4200.65,4136.6,4143.35,205388301,3368.93
2017-02-23,4147.05,4173.65,4140.45,4150.75,258009119,3742.36
2017-02-27,4143.6,4170.15,4141.6,4155.7,207459820,3454.31
2017-02-28,4164.9,4194.4,4163.1,4187.25,239810753,3458.22
2017-03-01,4202.5,4218.9,4191.6,4199.35,167266658,2550.39
2017-03-02,4217.4,4227.6,4103.25,4113.45,213168716,3390.94
2017-03-03,4111.35,4155.65,4101.95,4150.5,133199522,2426.41
2017-03-06,4166.45,4187.4,4156.8,4185.2,136621758,2515.58
2017-03-07,4197.3,4199.35,4175.75,4183.2,156099322,2363.37
2017-03-08,4184.15,4192.05,4113.25,4138.45,153738619,2322.05
2017-03-09,4130.3,4166.15,4120.45,4142.3,227526474,2634.14
2017-03-10,4158.25,4170.15,4124,4131.8,157661719,2516.57
2017-03-14,4212.3,4213.5,4171.35,4201.15,164772811,3034.08
2017-03-15,4210.65,4272.6,4203.75,4256.1,201738079,3802.4
2017-03-16,4281.3,4330.9,4280.15,4327.3,237109918,3916.67
2017-03-17,4341.25,4345.1,4285.7,4320.3,203096680,3935.62
2017-03-20,4336.5,4342.5,4313.55,4337.25,165419019,3052.18
2017-03-21,4346.95,4347.65,4303.3,4334.65,137314131,2694.53
2017-03-22,4303.1,4309.3,4260.65,4267.45,128929921,2666.56
2017-03-23,4281.4,4313.45,4276.85,4310.3,133371440,2912
2017-03-24,4320.3,4349.25,4318.15,4328.65,176219782,3002.69
2017-03-27,4334.8,4337.9,4300.9,4328,139272721,2749.88
2017-03-28,4346,4364.75,4341.5,4346.95,157185915,3114.44
2017-03-29,4362,4381.95,4346.15,4368.75,155311299,3090.44
2017-03-30,4376.9,4390,4356.9,4364.65,270471331,4402.07
2017-03-31,4375.65,4397.65,4372.4,4383.65,156397183,2804.41
2017-04-03,4395.05,4425.9,4395.05,4423.45,124586942,2693.01
2017-04-05,4435.65,4451.05,4421.25,4446.3,184614945,2960.65
2017-04-06,4441.65,4451.45,4421.95,4444.5,187940647,3093.79
2017-04-07,4428.2,4466.4,4393.2,4405.6,208733184,3446.4
2017-04-10,4419.85,4448.45,4401.5,4435.85,134368040,2501.14
2017-04-11,4443,4478.8,4439.85,4474.85,262434799,3225.22
2017-04-12,4484.4,4486.35,4389.9,4427.95,207664420,3073.01
2017-04-13,4427.15,4440.75,4406.95,4410.55,159215089,2144.3
2017-04-17,4409.9,4436,4384.6,4432.85,138906412,2262.46
2017-04-18,4447.6,4516.95,4409.65,4416.25,327032706,5362.26
2017-04-19,4418.05,4457.2,4401.85,4450.9,171563284,3436.02
2017-04-20,4467.85,4512.2,4463.15,4509.3,157298497,3601.47
2017-04-21,4525.65,4540.9,4480.2,4505.45,185543554,3228.03
2017-04-24,4522.85,4550.7,4515.1,4547.35,217855724,3272.95
2017-04-25,4579.9,4597.2,4570.05,4589.6,199458012,4108.32
2017-04-26,4612.85,4626.65,4529.6,4583.1,301642427,4816.29
2017-04-27,4600.3,4629.4,4583.9,4607.4,399912876,6194.94
2017-04-28,4615.5,4667.5,4608.6,4658.35,320643215,5192.38
2017-05-02,4678.15,4697.95,4637.1,4685.75,279518541,4195.48
2017-05-03,4698.95,4706,4655.95,4662.25,228815112,4363.32
2017-05-04,4680.7,4695.9,4670.1,4689.8,210618943,3652.25
2017-05-05,4697.2,4722.45,4612.55,4646,323032970,5974.75
2017-05-08,4659.7,4683.25,4655.35,4676.3,181023848,3206.2
2017-05-09,4686.45,4694.15,4660.2,4679.4,210865752,3377.13
2017-05-10,4689,4715.65,4685.05,4697.4,173181597,3390.93
2017-05-11,4717.4,4727.1,4691.6,4699.45,167695721,3525.71
2017-05-12,4709.1,4710.95,4637.5,4660.8,139073421,3162.41
2017-05-15,4676.6,4713.4,4673.65,4710.4,152524506,2589.51
2017-05-16,4715.85,4729.65,4699.8,4728.2,180729996,2916.77
2017-05-17,4727.75,4734.45,4710.1,4720.4,146736330,2466.93
2017-05-18,4684.3,4704.1,4573.4,4581.5,167869221,4531.32
2017-05-19,4605.95,4650.95,4519.55,4563.45,165650719,3605.01
2017-05-22,4584.85,4601.2,4491.85,4496.75,140128822,2649.13
2017-05-23,4496.1,4497.65,4352.85,4405.55,243166741,4077.48
2017-05-24,4412.45,4426.15,4307.25,4332.15,282566570,4967.33
2017-05-25,4351.65,4433.4,4330.05,4415.2,280737510,4615.32
2017-05-26,4425.45,4497.25,4422.2,4491.1,173602189,3067.18
2017-05-29,4490.1,4498.35,4382.45,4398.5,285080649,3771.53
2017-05-30,4390.15,4454.65,4352.9,4447.4,293481468,3520.46
2017-05-31,4461,4495.75,4458.75,4487.35,391288377,3696.07
2017-06-01,4487.3,4539.7,4485.55,4535.1,240922549,3304.75
2017-06-02,4562.85,4575.15,4540.95,4568.2,522965297,3660.69
2017-06-05,4591.3,4605.6,4572.45,4582.95,272242774,2938.54
2017-06-06,4591.4,4595,4509,4549.6,211915526,3266.58
2017-06-07,4558.3,4584.75,4550.15,4579.75,213378629,3249.38
2017-06-08,4597.75,4603.8,4569.9,4589.3,153862216,2873.02
2017-06-09,4587.65,4616.85,4561.85,4614,154400059,2771.69
2017-06-12,4604.5,4610.55,4564.4,4573.4,239247928,2611.74
2017-06-13,4585.1,4612.45,4568.8,4578.75,294613613,2994.31
2017-06-14,4580.2,4603.25,4539.65,4595.85,242380115,2926.63
2017-06-15,4587.95,4618.4,4585.9,4611.65,262848449,2888.66
2017-06-16,4625.4,4646.75,4601.5,4612.3,201470214,2584.93
2017-06-19,4634.7,4639.1,4603.35,4607.15,130061168,2247.59
2017-06-20,4617.6,4635.65,4602.95,4610.35,156401373,2207.35
2017-06-21,4609.7,4628.55,4601.7,4611.3,263663615,2594.61
2017-06-22,4629.55,4646.9,4570.4,4579.4,231932092,2481.13
2017-06-23,4586.45,4587.65,4478.95,4517.1,240652833,3049.61
2017-06-27,4523.75,4527.65,4425.35,4455.25,240323809,2752.73
2017-06-28,4441.55,4479.6,4419.3,4473.75,225561174,2638.3
2017-06-29,4496.05,4525.35,4489.5,4499,354099357,3876.86
2017-06-30,4488.3,4527.25,4467.2,4519.75,195959778,2107.21
2017-07-03,4529.55,4579.95,4522.85,4577.35,153011040,2267.25
2017-07-04,4594.15,4607.25,4545.85,4569.9,197955918,2360.31
2017-07-05,4576.25,4645.05,4572.75,4638.4,239344175,2753.89
2017-07-06,4659.3,4669.5,4629.7,4641,247967847,3030.68
2017-07-07,4643.65,4661.65,4628.45,4647.85,206980482,2653.18
2017-07-10,4667.55,4704.7,4640.7,4664.05,73065655,707.18
2017-07-11,4680.15,4686.25,4611.85,4617.45,193396067,2677.94
2017-07-12,4633.55,4679.15,4628.55,4675.35,240471787,3251.55
2017-07-13,4696,4704.05,4670.2,4687.35,156037265,2334.35
2017-07-14,4700.15,4714.6,4668,4709.7,206918518,3164.03
2017-07-17,4728,4728.4,4693.35,4718.35,135719512,3151.44
2017-07-18,4708.45,4738.55,4687.4,4699.85,156168804,3155.8
2017-07-19,4719.8,4742.75,4713.2,4738.9,162410619,2819.35
2017-07-20,4739.15,4755.05,4709.9,4715.2,152269285,2703.8
2017-07-21,4726.15,4728,4654.25,4707.9,215377398,2771.09
2017-07-24,4718.5,4739.65,4710.7,4720.9,234352153,2598.96
2017-07-25,4734.8,4765.75,4717.4,4760.55,182309139,3054.05
2017-07-26,4769.3,4793.5,4746,4770.6,256946726,3577.32
2017-07-27,4791.8,4800.45,4736.2,4746.25,298761896,4429.74
2017-07-28,4729.65,4794.05,4726.45,4790.5,257878781,4182.85
2017-07-31,4797.35,4812.7,4786.05,4792.65,178207112,3267.26
2017-08-01,4803.4,4816.45,4788.1,4798.05,123858308,2397.25
2017-08-02,4809,4815.25,4784.9,4803,149441604,3217.28
2017-08-03,4801.85,4802.7,4709.55,4726.7,202234312,3569.97
2017-08-04,4710,4744.95,4692.75,4737.2,187347735,3947.04
2017-08-07,4755.3,4805.15,4753.3,4799.05,149003848,3249.49
2017-08-08,4816.35,4816.8,4709,4754.1,183634802,4185.6
2017-08-09,4743.1,4748.4,4649.75,4665.8,201841744,4418.97
2017-08-10,4639.1,4656.65,4440.6,4514.95,219773862,4326.33
2017-08-11,4453.65,4551.75,4399.1,4490.45,227485974,4140.53
2017-08-14,4531.2,4635.45,4530.8,4628,205868361,3260.02
2017-08-16,4654.1,4690.8,4597.5,4687.35,220314040,4100.1
2017-08-17,4696.55,4723.05,4664.35,4675.8,279346821,3187.18
2017-08-18,4648.8,4664.1,4610.05,4654.75,202750773,2905.59
2017-08-21,4670.85,4684.2,4568.85,4577.95,145863480,2815.23
2017-08-22,4599.2,4619.45,4526.3,4544.75,170591945,3258.65
2017-08-23,4573.55,4607.85,4561.4,4603.85,132086509,2743.39
2017-08-24,4614.2,4628.3,4593.3,4620.15,134900139,2811.21
2017-08-28,4640.7,4685.45,4635.4,4682.8,196477184,3494.35
2017-08-29,4670.8,4684.45,4617.3,4623.5,184252456,3799.26
2017-08-30,4656.65,4697.6,4656.4,4691.05,173340110,3303.9
2017-08-31,4702.95,4714.55,4683.95,4707.7,244362222,4312.98
2017-09-01,4727.85,4782.4,4726.1,4771,215611105,4276.48
2017-09-04,4780.6,4789.95,4678,4730.45,217598960,4756.46
2017-09-05,4751.25,4784.2,4741.85,4781,152420653,2444.94
2017-09-06,4755.9,4810.8,4741.05,4797.35,163464178,2761.43
2017-09-07,4828.6,4843.05,4812.7,4817.9,146547720,2627.29
2017-09-08,4841.1,4852.7,4788.1,4821.5,185513328,3157.32
2017-09-11,4856.1,4873.4,4844.15,4860.05,130123151,2737.92
2017-09-12,4880.65,4935.45,4880.65,4929.25,179789451,3186.77
2017-09-13,4941.45,4957.15,4871.3,4882.55,275851853,4062.01
2017-09-14,4900.2,4932.35,4889.65,4927.45,184540561,3226.52
2017-09-15,4916.25,4941,4886.7,4929,207335939,3235.46
2017-09-18,4956.45,4992.1,4955.05,4977.75,153678453,2569.25
2017-09-19,4991.15,4995.45,4964.8,4983.55,167218828,2785.6
2017-09-20,5008.15,5011.45,4963.25,4969.3,158095641,2424.36
2017-09-21,4975.85,4986.4,4879.65,4933.85,213353093,2925.43
2017-09-22,4916.6,4916.6,4769.25,4778.6,205592046,3225.6
2017-09-25,4778.05,4780.3,4627.6,4711.2,203061059,3073.15
2017-09-26,4709.05,4772.65,4689.45,4748.4,150815529,2819.23
2017-09-27,4774.5,4780.1,4624.65,4641.65,177646213,2671.09
2017-09-28,4649.1,4676,4601.15,4658.65,232993781,3490.17
2017-09-29,4682.35,4730.25,4677.8,4687.5,177538983,2849.48
2017-10-03,4731.55,4750.65,4705.15,4723.65,209174522,2520.35
